"time","prob"
-212,0.000524541179544119
-211,0.000415346809483378
-210,0.000458208151002547
-209,0.000409223760694925
-208,0.00036330089478153
-207,0.000345442002481876
-206,0.000302070406897002
-205,0.000246452713735223
-204,0.000258698811312129
-203,0.000296457612174254
-202,0.000264821860100581
-201,0.000239819410881066
-200,0.000204101626281758
-199,0.00021124518320162
-198,0.000186752988047809
-197,0.000177058160799425
-196,0.000196958069361897
-195,0.000210734929135915
-194,0.000212265691333029
-193,0.000186752988047809
-192,0.000171955620142381
-191,0.000177058160799425
-190,0.000169404349813859
-189,0.000268393638560512
-188,0.00035870860819019
-187,0.000415346809483378
-186,0.000424021128600353
-185,0.000532194990529685
-184,0.000766401606688002
-183,0.00130574015413755
-182,0.0024262580824244
-181,0.00363658072627523
-180,0.0036330089478153
-179,0.00315490088825028
-178,0.00334216413036379
-177,0.00334420514662661
-176,0.00349064806348377
-175,0.00433562879629025
-174,0.00406060185487558
-173,0.00341615096989093
-172,0.00290283537979231
-171,0.002565047188296
-170,0.00231349193390373
-169,0.00209969548037359
-168,0.00206091617138005
-167,0.00185987606949252
-166,0.00163332326431977
-165,0.00145677535758605
-164,0.00131696574358304
-163,0.00111745640389263
-162,0.00105316439161387
-161,0.00113888707465221
-160,0.00105214388348246
-159,0.000927641891450591
-158,0.000844470478740775
-157,0.000839367938083731
-156,0.000793445072170335
-155,0.000765891352622298
-154,0.00090314969629678
-153,0.000862329371040428
-152,0.000808242440075763
-151,0.0007893630396447
-150,0.000754155509111097
-149,0.000722519757037424
-148,0.000702109594409248
-147,0.000850593527529227
-146,0.000820488537652668
-145,0.000806711677878649
-144,0.000794975834367448
-143,0.000752624746913983
-142,0.000755176017242505
-141,0.000720478740774606
-140,0.000855185814120567
-139,0.00079752710469597
-138,0.000799057866893083
-137,0.000779668212396316
-136,0.000825591078309712
-135,0.000736806870877147
-134,0.000741399157468487
-133,0.000858757592580498
-132,0.000825080824244008
-131,0.000801609137221605
-130,0.000746501698125531
-129,0.000739358141205669
-128,0.000685271210241003
-127,0.000652104695970217
-126,0.000759258049768141
-125,0.000806201423812945
-124,0.000745481189994122
-123,0.000674555874861211
-122,0.000682209685846777
-121,0.000640879106524721
-120,0.000610774116648161
-119,0.000718437724511789
-118,0.000697517307817909
-117,0.000640368852459016
-116,0.000621999706093658
-115,0.000571484553588923
-114,0.000541889817778068
-113,0.000502090000653125
-112,0.000568933283260401
-111,0.000563830742603357
-110,0.000563320488537653
-109,0.000508723303507282
-108,0.000469943994513748
-107,0.00044341078309712
-106,0.000410244268826334
-105,0.000528623212069754
-104,0.000532194990529685
-103,0.000457187642871138
-102,0.000480659329893541
-101,0.00044698256155705
-100,0.000464841453856704
-99,0.000428613415191692
-98,0.000511784827901509
-97,0.000558217947880609
-96,0.000551584645026452
-95,0.000509743811638691
-94,0.000543420579975181
-93,0.000581179380837306
-92,0.000610774116648161
-91,0.00073017356802299
-90,0.000832224381163869
-89,0.000787832277447587
-88,0.000740888903402782
-87,0.000785791261184769
-86,0.000836306413689504
-85,0.000881719025537196
-84,0.00109755649533015
-83,0.00115266393442623
-82,0.00110470005225002
-81,0.00110521030631572
-80,0.00117817663771145
-79,0.00115572545882046
-78,0.00121593543857357
-77,0.00163740529684541
-76,0.00180936091698779
-75,0.00188538877277774
-74,0.00175119195349749
-73,0.00179609431127947
-72,0.00178844050029391
-71,0.00183640438247012
-70,0.00223593331591666
-69,0.00235227124289726
-68,0.00251402178172556
-67,0.00229359202534126
-66,0.00244411697472405
-65,0.00242472732022729
-64,0.00256045490170466
-63,0.00316153419110443
-62,0.00332736676245836
-61,0.00341615096989093
-60,0.00325542093919404
-59,0.00338451521781726
-58,0.00348860704722095
-57,0.00372791620403631
-56,0.00434481336947293
-55,0.00446472307491346
-54,0.00467596825811508
-53,0.00442849503624845
-52,0.0049566079942525
-51,0.00510611243550389
-50,0.00520255045392202
-49,0.00599854679642087
-48,0.00622050731500229
-47,0.00626694043498139
-46,0.00632357863627457
-45,0.00635623489647965
-44,0.00574750179609431
-43,0.00557452566782052
-42,0.00616795114623473
-41,0.00615315377832931
-40,0.00608375922539351
-39,0.00563167412317941
-38,0.00583628600352688
-37,0.00544696215139442
-36,0.00536583175494742
-35,0.00592762148128796
-34,0.00592711122722226
-33,0.00562810234471948
-32,0.00551686695839592
-31,0.00548778247665077
-30,0.00521734782182744
-29,0.00480965482332963
-28,0.00490609284174776
-27,0.00499385654104892
-26,0.00482190092090654
-25,0.00436930556462674
-24,0.00417745003592189
-23,0.00386874632617073
-22,0.00356310414081379
-21,0.00410091192606623
-20,0.00428868542224544
-19,0.00394987672261773
-18,0.00361412954738423
-17,0.00366515495395467
-16,0.00357943227091633
-15,0.0034595225654758
-14,0.004039171184116
-13,0.00406366337926981
-12,0.0038304772712429
-11,0.00391364868395271
-10,0.00427337780027431
-9,0.00378047237280387
-8,0.00401161746456796
-7,0.00516070962053426
-6,0.00538522140944419
-5,0.0053627702305532
-4,0.00550921314741036
-3,0.00648737019136568
-2,0.00559901786297433
-1,0.00670065639083012
